"_id";"sending_timestamp";"lokatorsID";"temp";"mem";"CPU_load_15";"CPU_load_1";"CPU_load_5"
"9dfaf0d1acf73372e31423332a87516a";"2017-07-05T05:49:14.287Z";"test-1";51.5;944;0.19;0.25;0.22
"1ab26ba3675c07b118038d0e256752f8";"2017-07-05T05:49:08.774Z";"test-1";51.5;944;0.19;0.27;0.23
"f5bb25157d2bb660f2d4616277842124";"2017-07-05T05:49:03.141Z";"test-1";52.1;944;0.19;0.29;0.23
"d5b361384be30d85ac4903d6ede21712";"2017-07-05T05:48:57.561Z";"test-1";52.1;944;0.19;0.32;0.24
"1ab26ba3675c07b118038d0e2567045f";"2017-07-05T05:48:52.017Z";"test-1";52.1;944;0.19;0.35;0.24
"f5bb25157d2bb660f2d4616277833d21";"2017-07-05T05:48:46.423Z";"test-1";52.1;944;0.19;0.33;0.23
"9dfaf0d1acf73372e31423332a86fa42";"2017-07-05T05:48:40.879Z";"test-1";51.5;944;0.19;0.35;0.24
"1ab26ba3675c07b118038d0e2566a4ca";"2017-07-05T05:48:35.428Z";"test-1";52.1;944;0.18;0.21;0.21
"9dfaf0d1acf73372e31423332a86e0e6";"2017-07-05T05:48:29.846Z";"test-1";51.5;944;0.18;0.23;0.21
"1ab26ba3675c07b118038d0e25669610";"2017-07-05T05:48:24.320Z";"test-1";51.5;944;0.19;0.25;0.21
"0f9dbc0a6eb96f9ab93a93f9246347fe";"2017-07-05T05:48:18.771Z";"test-1";51.5;944;0.19;0.27;0.22
"9dfaf0d1acf73372e31423332a86cd9d";"2017-07-05T05:48:13.138Z";"test-1";51.5;944;0.18;0.21;0.2
"f5bb25157d2bb660f2d461627782f902";"2017-07-05T05:48:07.535Z";"test-1";51.5;944;0.18;0.23;0.21
"f5bb25157d2bb660f2d461627782ee20";"2017-07-05T05:48:02.064Z";"test-1";52.1;944;0.19;0.25;0.21
"1ab26ba3675c07b118038d0e25655e87";"2017-07-05T05:47:56.398Z";"test-1";52.6;944;0.18;0.12;0.19
"f5bb25157d2bb660f2d461627782be0b";"2017-07-05T05:47:50.890Z";"test-1";51.5;944;0.18;0.13;0.19
"d5b361384be30d85ac4903d6ede0fd04";"2017-07-05T05:47:45.420Z";"test-1";51;944;0.18;0.14;0.19
"9dfaf0d1acf73372e31423332a7cd47b";"2017-07-05T05:47:39.804Z";"test-1";51.5;944;0.18;0.15;0.2
"9dfaf0d1acf73372e31423332a7cc9e1";"2017-07-05T05:47:34.295Z";"test-1";51;944;0.18;0.16;0.2
"2a2d2c5e589811704b55087c2551a7c8";"2017-07-05T05:47:28.792Z";"test-1";51.5;944;0.18;0.18;0.2
"0f9dbc0a6eb96f9ab93a93f9246279cd";"2017-07-05T05:47:23.177Z";"test-1";51.5;944;0.18;0.19;0.21
"9dfaf0d1acf73372e31423332a7cc168";"2017-07-05T05:47:17.534Z";"test-1";51.5;944;0.19;0.21;0.21
"d5b361384be30d85ac4903d6ede06973";"2017-07-05T05:47:12.061Z";"test-1";51.5;944;0.19;0.23;0.21
"2a2d2c5e589811704b55087c25519126";"2017-07-05T05:47:06.422Z";"test-1";50.5;944;0.19;0.18;0.2
"2a2d2c5e589811704b55087c255187ab";"2017-07-05T05:47:00.874Z";"test-1";50.5;944;0.19;0.2;0.21
"d5b361384be30d85ac4903d6ede05d8f";"2017-07-05T05:46:55.361Z";"test-1";51;944;0.19;0.22;0.21
"1ab26ba3675c07b118038d0e25653dda";"2017-07-05T05:46:49.769Z";"test-1";51.5;944;0.19;0.24;0.22
"1ab26ba3675c07b118038d0e256538a5";"2017-07-05T05:46:44.236Z";"test-1";51;944;0.19;0.26;0.22
"0f9dbc0a6eb96f9ab93a93f924625365";"2017-07-05T05:46:38.766Z";"test-1";51.5;944;0.19;0.28;0.22
"2a2d2c5e589811704b55087c254c3f73";"2017-07-05T05:46:33.133Z";"test-1";51.5;944;0.19;0.3;0.23
"9dfaf0d1acf73372e31423332a7c6546";"2017-07-05T05:46:27.597Z";"test-1";51.5;944;0.2;0.33;0.23
"0f9dbc0a6eb96f9ab93a93f92461c705";"2017-07-05T05:46:22.098Z";"test-1";51.5;944;0.2;0.36;0.24
"9dfaf0d1acf73372e31423332a7c5eee";"2017-07-05T05:46:16.492Z";"test-1";51.5;944;0.2;0.34;0.24
"9dfaf0d1acf73372e31423332a7c51ca";"2017-07-05T05:46:10.901Z";"test-1";50.5;944;0.19;0.28;0.21
"2a2d2c5e589811704b55087c2548dfb9";"2017-07-05T05:46:05.403Z";"test-1";50.5;944;0.19;0.3;0.22
"9dfaf0d1acf73372e31423332a7c0d14";"2017-07-05T05:45:59.790Z";"test-1";51.5;944;0.19;0.24;0.2
"0f9dbc0a6eb96f9ab93a93f924615c15";"2017-07-05T05:45:54.219Z";"test-1";51.5;944;0.19;0.26;0.21
"1ab26ba3675c07b118038d0e2563da28";"2017-07-05T05:45:48.732Z";"test-1";52.1;944;0.19;0.29;0.21
"1ab26ba3675c07b118038d0e2563cd14";"2017-07-05T05:45:43.149Z";"test-1";51.5;944;0.19;0.31;0.22
"d5b361384be30d85ac4903d6eddfcf05";"2017-07-05T05:45:37.621Z";"test-1";51.5;944;0.19;0.34;0.22
"2a2d2c5e589811704b55087c2548a75e";"2017-07-05T05:45:32.137Z";"test-1";51.5;944;0.19;0.37;0.22
"9dfaf0d1acf73372e31423332a7beec2";"2017-07-05T05:45:26.521Z";"test-1";50.5;944;0.2;0.4;0.23
"f5bb25157d2bb660f2d4616277823d55";"2017-07-05T05:45:20.978Z";"test-1";51.5;944;0.18;0.2;0.18
"d5b361384be30d85ac4903d6eddf3396";"2017-07-05T05:45:15.537Z";"test-1";51;944;0.18;0.22;0.19
"9dfaf0d1acf73372e31423332a7bdf34";"2017-07-05T05:45:09.888Z";"test-1";51.5;944;0.18;0.15;0.17
"f5bb25157d2bb660f2d461627781f9b2";"2017-07-05T05:45:04.318Z";"test-1";51.5;944;0.18;0.17;0.18
"d5b361384be30d85ac4903d6edc00ce8";"2017-07-05T05:44:58.836Z";"test-1";51.5;944;0.18;0.18;0.18
"1ab26ba3675c07b118038d0e255e67d7";"2017-07-05T05:44:53.223Z";"test-1";51.5;944;0.18;0.2;0.18
"d5b361384be30d85ac4903d6edbfd510";"2017-07-05T05:44:47.682Z";"test-1";51.5;944;0.18;0.22;0.19
"0f9dbc0a6eb96f9ab93a93f9245ed2ca";"2017-07-05T05:44:42.193Z";"test-1";51.5;944;0.18;0.24;0.19
"2a2d2c5e589811704b55087c2547c4dd";"2017-07-05T05:44:36.525Z";"test-1";50.5;944;0.18;0.26;0.19
"9dfaf0d1acf73372e31423332a7ade56";"2017-07-05T05:44:30.980Z";"test-1";51;944;0.17;0.13;0.17
"1ab26ba3675c07b118038d0e255e3e91";"2017-07-05T05:44:25.467Z";"test-1";50.5;944;0.18;0.14;0.17
"2a2d2c5e589811704b55087c25479ec9";"2017-07-05T05:44:19.829Z";"test-1";52.6;944;0.18;0.15;0.17
"1ab26ba3675c07b118038d0e255dffd2";"2017-07-05T05:44:14.319Z";"test-1";51;944;0.18;0.17;0.18
"0f9dbc0a6eb96f9ab93a93f92459aacf";"2017-07-05T05:44:08.837Z";"test-1";51.5;944;0.18;0.18;0.18
"1ab26ba3675c07b118038d0e255df597";"2017-07-05T05:44:03.176Z";"test-1";51.5;944;0.18;0.2;0.18
"2a2d2c5e589811704b55087c25477716";"2017-07-05T05:43:57.595Z";"test-1";51.5;944;0.18;0.21;0.19
"1ab26ba3675c07b118038d0e255dde9a";"2017-07-05T05:43:52.093Z";"test-1";52.1;944;0.18;0.23;0.19
"f5bb25157d2bb660f2d4616277800af9";"2017-07-05T05:43:46.481Z";"test-1";52.1;944;0.18;0.25;0.19
"d5b361384be30d85ac4903d6edbf8f6a";"2017-07-05T05:43:40.921Z";"test-1";50.5;944;0.18;0.21;0.18
"2a2d2c5e589811704b55087c2547647d";"2017-07-05T05:43:35.327Z";"test-1";51.5;944;0.18;0.23;0.19
"2a2d2c5e589811704b55087c254755c4";"2017-07-05T05:43:29.719Z";"test-1";51;944;0.18;0.25;0.19
"1ab26ba3675c07b118038d0e255bf7ff";"2017-07-05T05:43:24.171Z";"test-1";51;944;0.18;0.27;0.19
"0f9dbc0a6eb96f9ab93a93f92459621b";"2017-07-05T05:43:18.710Z";"test-1";51.5;944;0.17;0.12;0.16
"9dfaf0d1acf73372e31423332a79aa34";"2017-07-05T05:43:13.103Z";"test-1";51.5;944;0.17;0.13;0.17
"2a2d2c5e589811704b55087c254728aa";"2017-07-05T05:43:07.542Z";"test-1";51.5;944;0.18;0.15;0.17
"2a2d2c5e589811704b55087c25472850";"2017-07-05T05:43:02.066Z";"test-1";51.5;944;0.18;0.16;0.17
"0f9dbc0a6eb96f9ab93a93f92458c8f7";"2017-07-05T05:42:56.448Z";"test-1";52.1;944;0.18;0.17;0.17
"d5b361384be30d85ac4903d6edbf4acb";"2017-07-05T05:42:50.897Z";"test-1";52.1;944;0.17;0.12;0.16
"f5bb25157d2bb660f2d46162777fc4cd";"2017-07-05T05:42:45.453Z";"test-1";51;944;0.17;0.13;0.17
"1ab26ba3675c07b118038d0e255b68db";"2017-07-05T05:42:39.811Z";"test-1";51;944;0.18;0.14;0.17
"f5bb25157d2bb660f2d46162777fa78d";"2017-07-05T05:42:34.255Z";"test-1";51;944;0.18;0.15;0.17
"f5bb25157d2bb660f2d46162776b06b2";"2017-07-05T05:42:28.749Z";"test-1";51.5;944;0.18;0.17;0.18
"0f9dbc0a6eb96f9ab93a93f924588d78";"2017-07-05T05:42:23.151Z";"test-1";51.5;944;0.18;0.18;0.18
"0f9dbc0a6eb96f9ab93a93f924587e89";"2017-07-05T05:42:17.622Z";"test-1";51;944;0.18;0.2;0.18
"9dfaf0d1acf73372e31423332a76319c";"2017-07-05T05:42:12.140Z";"test-1";50.5;944;0.18;0.21;0.19
"f5bb25157d2bb660f2d46162776a4be3";"2017-07-05T05:42:06.527Z";"test-1";50.5;944;0.18;0.23;0.19
"2a2d2c5e589811704b55087c2540d434";"2017-07-05T05:42:00.983Z";"test-1";51.5;944;0.18;0.25;0.19
"1ab26ba3675c07b118038d0e255b4405";"2017-07-05T05:41:55.540Z";"test-1";50.5;944;0.17;0.12;0.16
"9dfaf0d1acf73372e31423332a76066a";"2017-07-05T05:41:49.882Z";"test-1";52.1;944;0.17;0.13;0.17
"f5bb25157d2bb660f2d46162776a20a4";"2017-07-05T05:41:44.375Z";"test-1";51.5;944;0.18;0.14;0.17
"9dfaf0d1acf73372e31423332a75cf60";"2017-07-05T05:41:38.863Z";"test-1";51.5;944;0.18;0.15;0.17
"0f9dbc0a6eb96f9ab93a93f924581d17";"2017-07-05T05:41:33.233Z";"test-1";51.5;944;0.18;0.17;0.18
"d5b361384be30d85ac4903d6edbe05ba";"2017-07-05T05:41:27.813Z";"test-1";51.5;944;0.18;0.18;0.18
"f5bb25157d2bb660f2d461627769c3bc";"2017-07-05T05:41:22.143Z";"test-1";51.5;944;0.18;0.2;0.18
"2a2d2c5e589811704b55087c2540ac9e";"2017-07-05T05:41:16.530Z";"test-1";50.5;944;0.18;0.22;0.19
"1ab26ba3675c07b118038d0e25539a4b";"2017-07-05T05:41:10.982Z";"test-1";50.5;944;0.18;0.23;0.19
"0f9dbc0a6eb96f9ab93a93f9245818b7";"2017-07-05T05:41:05.468Z";"test-1";51;944;0.17;0.1;0.16
"0f9dbc0a6eb96f9ab93a93f924581212";"2017-07-05T05:40:59.830Z";"test-1";51.5;944;0.17;0.1;0.16
"f5bb25157d2bb660f2d461627769b2cf";"2017-07-05T05:40:54.257Z";"test-1";51.5;944;0.17;0.11;0.17
"d5b361384be30d85ac4903d6edbdd368";"2017-07-05T05:40:48.742Z";"test-1";51.5;944;0.17;0.12;0.17
"9dfaf0d1acf73372e31423332a73b587";"2017-07-05T05:40:43.159Z";"test-1";52.1;944;0.18;0.13;0.17
"0f9dbc0a6eb96f9ab93a93f9245801ff";"2017-07-05T05:40:37.633Z";"test-1";51.5;944;0.18;0.15;0.18
"0f9dbc0a6eb96f9ab93a93f92457e272";"2017-07-05T05:40:32.115Z";"test-1";52.1;944;0.18;0.16;0.18
"d5b361384be30d85ac4903d6edbdb88e";"2017-07-05T05:40:26.506Z";"test-1";52.1;944;0.18;0.17;0.18
"f5bb25157d2bb660f2d461627762774e";"2017-07-05T05:40:20.956Z";"test-1";50.5;944;0.18;0.19;0.19
"d5b361384be30d85ac4903d6edbd9d7f";"2017-07-05T05:40:15.479Z";"test-1";50.5;944;0.18;0.14;0.18
"2a2d2c5e589811704b55087c253cb497";"2017-07-05T05:40:09.840Z";"test-1";51.5;944;0.18;0.15;0.18
"0f9dbc0a6eb96f9ab93a93f92452cde4";"2017-07-05T05:40:04.328Z";"test-1";51;944;0.18;0.16;0.18
"d5b361384be30d85ac4903d6edbd1bfe";"2017-07-05T05:39:58.815Z";"test-1";51.5;944;0.18;0.18;0.19
"0f9dbc0a6eb96f9ab93a93f92452a2fb";"2017-07-05T05:39:53.231Z";"test-1";51.5;944;0.18;0.19;0.19
"f5bb25157d2bb660f2d461627762383b";"2017-07-05T05:39:47.677Z";"test-1";52.1;944;0.17;0.12;0.18
"d5b361384be30d85ac4903d6edbbe5a8";"2017-07-05T05:39:42.148Z";"test-1";51.5;944;0.18;0.13;0.18
"0f9dbc0a6eb96f9ab93a93f92450b684";"2017-07-05T05:39:36.533Z";"test-1";50.5;944;0.18;0.14;0.18
"d5b361384be30d85ac4903d6edbbbb71";"2017-07-05T05:39:30.988Z";"test-1";51.5;944;0.18;0.16;0.19
"0f9dbc0a6eb96f9ab93a93f9244a3dab";"2017-07-05T05:39:25.544Z";"test-1";51;944;0.17;0.1;0.18
"0f9dbc0a6eb96f9ab93a93f9244a3d0a";"2017-07-05T05:39:19.887Z";"test-1";51.5;944;0.17;0.11;0.18
"9dfaf0d1acf73372e31423332a61b057";"2017-07-05T05:39:14.313Z";"test-1";51.5;944;0.18;0.11;0.18
"0f9dbc0a6eb96f9ab93a93f92445ff87";"2017-07-05T05:39:08.821Z";"test-1";51.5;944;0.18;0.12;0.19
"f5bb25157d2bb660f2d4616277596402";"2017-07-05T05:39:03.218Z";"test-1";52.6;944;0.18;0.14;0.19
"9dfaf0d1acf73372e31423332a618c74";"2017-07-05T05:38:57.709Z";"test-1";51.5;944;0.18;0.15;0.19
"d5b361384be30d85ac4903d6edbb6f22";"2017-07-05T05:38:52.218Z";"test-1";51.5;944;0.18;0.16;0.2
"f5bb25157d2bb660f2d4616277592986";"2017-07-05T05:38:46.617Z";"test-1";50.5;944;0.18;0.18;0.2
"f5bb25157d2bb660f2d4616277592754";"2017-07-05T05:38:41.068Z";"test-1";52.6;944;0.18;0.19;0.2
"f5bb25157d2bb660f2d46162775926be";"2017-07-05T05:38:35.625Z";"test-1";50.5;944;0.18;0.21;0.21
"d5b361384be30d85ac4903d6edbafd17";"2017-07-05T05:38:30.016Z";"test-1";50.5;944;0.18;0.15;0.2
"2a2d2c5e589811704b55087c251c9b83";"2017-07-05T05:38:24.406Z";"test-1";51.5;944;0.18;0.16;0.2
"2a2d2c5e589811704b55087c251c876b";"2017-07-05T05:38:18.856Z";"test-1";51.5;944;0.18;0.18;0.2
"2a2d2c5e589811704b55087c251c77b3";"2017-07-05T05:38:13.247Z";"test-1";51.5;944;0.18;0.19;0.21
"f5bb25157d2bb660f2d46162775908c2";"2017-07-05T05:38:07.707Z";"test-1";51.5;944;0.18;0.21;0.21
"9dfaf0d1acf73372e31423332a55b760";"2017-07-05T05:38:02.209Z";"test-1";52.6;944;0.18;0.23;0.22
"1ab26ba3675c07b118038d0e2551ec8d";"2017-07-05T05:37:56.597Z";"test-1";52.1;944;0.19;0.25;0.22
"2a2d2c5e589811704b55087c25124f47";"2017-07-05T05:37:51.042Z";"test-1";50.5;944;0.19;0.27;0.22
"9dfaf0d1acf73372e31423332a43b08f";"2017-07-05T05:37:45.602Z";"test-1";50.5;944;0.19;0.3;0.23
"1ab26ba3675c07b118038d0e2551e538";"2017-07-05T05:37:39.926Z";"test-1";52.1;944;0.19;0.26;0.22
"0f9dbc0a6eb96f9ab93a93f92416d3b2";"2017-07-05T05:37:34.315Z";"test-1";51.5;944;0.19;0.28;0.22
"0f9dbc0a6eb96f9ab93a93f92416c08d";"2017-07-05T05:37:28.828Z";"test-1";51;944;0.19;0.3;0.23
"2a2d2c5e589811704b55087c251211cd";"2017-07-05T05:37:23.215Z";"test-1";51.5;944;0.19;0.33;0.23
"f5bb25157d2bb660f2d4616277558a56";"2017-07-05T05:37:17.660Z";"test-1";51.5;944;0.18;0.18;0.2
"d5b361384be30d85ac4903d6eda8f959";"2017-07-05T05:37:12.201Z";"test-1";51.5;944;0.18;0.2;0.2
"0f9dbc0a6eb96f9ab93a93f92416addf";"2017-07-05T05:37:06.590Z";"test-1";50.5;944;0.18;0.22;0.21
"9dfaf0d1acf73372e31423332a3ffd6f";"2017-07-05T05:37:01.024Z";"test-1";51.5;944;0.18;0.24;0.21
"9dfaf0d1acf73372e31423332a3ffbf3";"2017-07-05T05:36:55.545Z";"test-1";51.5;944;0.19;0.26;0.22
"d5b361384be30d85ac4903d6eda8e8db";"2017-07-05T05:36:49.952Z";"test-1";52.6;944;0.18;0.12;0.19
"1ab26ba3675c07b118038d0e2551b810";"2017-07-05T05:36:44.405Z";"test-1";51.5;944;0.18;0.13;0.19
"2a2d2c5e589811704b55087c2511d7f3";"2017-07-05T05:36:38.957Z";"test-1";51.5;944;0.18;0.15;0.2
"f5bb25157d2bb660f2d461627754d0c3";"2017-07-05T05:36:33.319Z";"test-1";51.5;944;0.18;0.16;0.2
"d5b361384be30d85ac4903d6eda8d0ff";"2017-07-05T05:36:27.710Z";"test-1";51.5;944;0.18;0.17;0.2
"1ab26ba3675c07b118038d0e25515be0";"2017-07-05T05:36:22.215Z";"test-1";51.5;944;0.18;0.19;0.21
"9dfaf0d1acf73372e31423332a3fdaeb";"2017-07-05T05:36:16.614Z";"test-1";51.5;944;0.18;0.21;0.21
"d5b361384be30d85ac4903d6eda8cb42";"2017-07-05T05:36:10.997Z";"test-1";52.6;944;0.18;0.22;0.21
"d5b361384be30d85ac4903d6eda8bb77";"2017-07-05T05:36:05.551Z";"test-1";51;944;0.19;0.24;0.22
"2a2d2c5e589811704b55087c251122cd";"2017-07-05T05:35:59.899Z";"test-1";51.5;944;0.18;0.2;0.21
"f5bb25157d2bb660f2d4616277540efc";"2017-07-05T05:35:54.393Z";"test-1";51.5;944;0.18;0.22;0.21
"f5bb25157d2bb660f2d46162775401ad";"2017-07-05T05:35:48.890Z";"test-1";51.5;944;0.18;0.15;0.2
"f5bb25157d2bb660f2d461627753f23b";"2017-07-05T05:35:43.309Z";"test-1";52.1;944;0.18;0.16;0.2
"9dfaf0d1acf73372e31423332a3f671a";"2017-07-05T05:35:37.753Z";"test-1";52.1;944;0.18;0.18;0.21
"1ab26ba3675c07b118038d0e2550890d";"2017-07-05T05:35:32.290Z";"test-1";52.1;944;0.18;0.19;0.21
"0f9dbc0a6eb96f9ab93a93f924164070";"2017-07-05T05:35:26.663Z";"test-1";52.6;944;0.19;0.21;0.21
"f5bb25157d2bb660f2d461627753d703";"2017-07-05T05:35:21.114Z";"test-1";51;944;0.19;0.23;0.22
"2a2d2c5e589811704b55087c2510c3c5";"2017-07-05T05:35:15.602Z";"test-1";51.5;944;0.19;0.25;0.22
"d5b361384be30d85ac4903d6eda85fa0";"2017-07-05T05:35:09.985Z";"test-1";51.5;944;0.19;0.21;0.21
"0f9dbc0a6eb96f9ab93a93f924162b17";"2017-07-05T05:35:04.403Z";"test-1";51.5;944;0.19;0.23;0.22
"1ab26ba3675c07b118038d0e25502307";"2017-07-05T05:34:58.843Z";"test-1";51.5;944;0.19;0.25;0.22
"f5bb25157d2bb660f2d4616277528ad6";"2017-07-05T05:34:53.226Z";"test-1";51.5;944;0.19;0.27;0.22
"9dfaf0d1acf73372e31423332a39bbaf";"2017-07-05T05:34:47.678Z";"test-1";52.1;944;0.19;0.29;0.23
"f5bb25157d2bb660f2d46162774eeb7b";"2017-07-05T05:34:42.161Z";"test-1";52.1;944;0.19;0.32;0.23
"f5bb25157d2bb660f2d461627743dbfb";"2017-07-05T05:34:36.582Z";"test-1";51.5;944;0.19;0.35;0.24
"d5b361384be30d85ac4903d6eda00c83";"2017-07-05T05:34:31.042Z";"test-1";51.5;944;0.2;0.38;0.24
"2a2d2c5e589811704b55087c2502bb75";"2017-07-05T05:34:25.576Z";"test-1";51;944;0.19;0.32;0.23
"d5b361384be30d85ac4903d6ed9c7616";"2017-07-05T05:34:19.946Z";"test-1";53.2;944;0.19;0.29;0.22
"d5b361384be30d85ac4903d6ed96fb61";"2017-07-05T05:34:14.441Z";"test-1";52.1;944;0.19;0.32;0.22
"d5b361384be30d85ac4903d6ed9126e2";"2017-07-05T05:34:08.963Z";"test-1";51.5;944;0.19;0.26;0.21
"1ab26ba3675c07b118038d0e254c3ecc";"2017-07-05T05:34:03.316Z";"test-1";51.5;944;0.19;0.28;0.21
"9dfaf0d1acf73372e31423332a174abb";"2017-07-05T05:33:57.764Z";"test-1";52.1;944;0.19;0.31;0.22
"d5b361384be30d85ac4903d6ed8448ef";"2017-07-05T05:33:52.303Z";"test-1";52.1;944;0.18;0.25;0.2
"1ab26ba3675c07b118038d0e25482551";"2017-07-05T05:33:46.694Z";"test-1";52.6;944;0.19;0.27;0.21
"9dfaf0d1acf73372e31423332a17086c";"2017-07-05T05:33:41.141Z";"test-1";51.5;944;0.19;0.29;0.21
"d5b361384be30d85ac4903d6ed841e5a";"2017-07-05T05:33:35.677Z";"test-1";50.5;944;0.19;0.32;0.21
"f5bb25157d2bb660f2d46162772d75b8";"2017-07-05T05:33:30.042Z";"test-1";52.6;944;0.19;0.34;0.22
"2b2ae28218d166abb5ae6adf84ca43eb";"2017-07-05T05:33:24.534Z";"test-1";51;944;0.18;0.22;0.19
"9dfaf0d1acf73372e31423332a16fd0d";"2017-07-05T05:33:19.055Z";"test-1";51.5;944;0.18;0.24;0.19
"1ab26ba3675c07b118038d0e2547687b";"2017-07-05T05:33:13.401Z";"test-1";51.5;944;0.18;0.27;0.2
"9dfaf0d1acf73372e31423332a16fc5e";"2017-07-05T05:33:07.831Z";"test-1";51.5;944;0.18;0.29;0.2
"62cd7bf41dd033e2749f659cf9f0238f";"2017-07-05T05:33:02.348Z";"test-1";51.5;944;0.19;0.31;0.2
"f5bb25157d2bb660f2d46162772d5f6c";"2017-07-05T05:32:56.729Z";"test-1";50.5;944;0.19;0.34;0.21
"62cd7bf41dd033e2749f659cf9f01ec1";"2017-07-05T05:32:51.181Z";"test-1";51;944;0.18;0.29;0.2
"f5bb25157d2bb660f2d46162772d5896";"2017-07-05T05:32:45.722Z";"test-1";51.5;944;0.18;0.31;0.2
"1ab26ba3675c07b118038d0e25475608";"2017-07-05T05:32:40.122Z";"test-1";51.5;944;0.19;0.34;0.2
"f5bb25157d2bb660f2d46162772a5395";"2017-07-05T05:32:34.571Z";"test-1";51.5;944;0.18;0.31;0.19
"2b2ae28218d166abb5ae6adf84c66495";"2017-07-05T05:32:29.097Z";"test-1";51.5;944;0.17;0.16;0.16
"1ab26ba3675c07b118038d0e25472e23";"2017-07-05T05:32:23.475Z";"test-1";52.1;944;0.17;0.18;0.16
"62cd7bf41dd033e2749f659cf9ef5b2f";"2017-07-05T05:32:17.891Z";"test-1";52.6;944;0.18;0.2;0.17
"f5bb25157d2bb660f2d46162772a23cd";"2017-07-05T05:32:12.449Z";"test-1";52.1;944;0.18;0.21;0.17
"d5b361384be30d85ac4903d6ed7d54ce";"2017-07-05T05:32:06.794Z";"test-1";52.1;944;0.18;0.23;0.17
"62cd7bf41dd033e2749f659cf9ef4f32";"2017-07-05T05:32:01.245Z";"test-1";51.5;944;0.18;0.25;0.18
"9dfaf0d1acf73372e31423332a16c4b2";"2017-07-05T05:31:55.780Z";"test-1";51.5;944;0.18;0.27;0.18
"d5b361384be30d85ac4903d6ed7cbedb";"2017-07-05T05:31:50.152Z";"test-1";51.5;944;0.18;0.3;0.18
"2b2ae28218d166abb5ae6adf84c3c9de";"2017-07-05T05:31:44.628Z";"test-1";51.5;944;0.18;0.08;0.14
"2b2ae28218d166abb5ae6adf84b8da5f";"2017-07-05T05:31:39.119Z";"test-1";51.5;944;0.17;0.09;0.14
"2b2ae28218d166abb5ae6adf84b8ce93";"2017-07-05T05:31:33.537Z";"test-1";51.5;944;0.17;0.1;0.14
"1ab26ba3675c07b118038d0e2546d0f9";"2017-07-05T05:31:28.037Z";"test-1";52.6;944;0.17;0.11;0.15
"f5bb25157d2bb660f2d461627726ca47";"2017-07-05T05:31:22.562Z";"test-1";52.1;944;0.17;0.12;0.15
"9dfaf0d1acf73372e31423332a1179b7";"2017-07-05T05:31:16.918Z";"test-1";52.1;944;0.17;0.13;0.15
"d5b361384be30d85ac4903d6ed6f97bc";"2017-07-05T05:31:11.365Z";"test-1";50.5;944;0.17;0.14;0.15
"2b2ae28218d166abb5ae6adf84b8c31d";"2017-07-05T05:31:05.839Z";"test-1";51.5;944;0.17;0.15;0.16
"9dfaf0d1acf73372e31423332a111243";"2017-07-05T05:31:00.205Z";"test-1";51.5;944;0.17;0.16;0.16
"9dfaf0d1acf73372e31423332a110301";"2017-07-05T05:30:54.644Z";"test-1";51.5;944;0.17;0.18;0.16
"2b2ae28218d166abb5ae6adf84b88ea8";"2017-07-05T05:30:49.195Z";"test-1";51.5;944;0.17;0.12;0.15
"2b2ae28218d166abb5ae6adf84b8892a";"2017-07-05T05:30:43.577Z";"test-1";51.5;944;0.17;0.13;0.15
"62cd7bf41dd033e2749f659cf9e8f4b8";"2017-07-05T05:30:37.998Z";"test-1";51.5;944;0.17;0.14;0.16
"d5b361384be30d85ac4903d6ed6f67df";"2017-07-05T05:30:32.494Z";"test-1";52.1;944;0.17;0.15;0.16
"62cd7bf41dd033e2749f659cf9e8e636";"2017-07-05T05:30:26.901Z";"test-1";52.6;944;0.17;0.16;0.16
"9dfaf0d1acf73372e31423332a105074";"2017-07-05T05:30:21.311Z";"test-1";51.5;944;0.17;0.18;0.17
"d5b361384be30d85ac4903d6ed6f4bf8";"2017-07-05T05:30:15.819Z";"test-1";52.6;944;0.18;0.19;0.17
"62cd7bf41dd033e2749f659cf9e8cd29";"2017-07-05T05:30:10.243Z";"test-1";51.5;944;0.18;0.21;0.17
"62cd7bf41dd033e2749f659cf9e8c808";"2017-07-05T05:30:04.709Z";"test-1";51.5;944;0.18;0.23;0.18
"f5bb25157d2bb660f2d461627715e892";"2017-07-05T05:29:59.216Z";"test-1";51.5;944;0.17;0.18;0.16
"1ab26ba3675c07b118038d0e254516bc";"2017-07-05T05:29:53.623Z";"test-1";52.1;944;0.17;0.2;0.17
"05a0f17d288037bf4bd7ca5f38f18a45";"2017-07-05T05:29:47.952Z";"test-1";52.6;944;0.18;0.22;0.17
"f5bb25157d2bb660f2d461627715ddbf";"2017-07-05T05:29:42.444Z";"test-1";51.5;944;0.18;0.24;0.17
"f5bb25157d2bb660f2d461627715dc02";"2017-07-05T05:29:36.792Z";"test-1";52.6;944;0.18;0.26;0.18
"d5b361384be30d85ac4903d6ed6f1e0b";"2017-07-05T05:29:31.205Z";"test-1";50.5;944;0.17;0.11;0.15
"f5bb25157d2bb660f2d461627715d04a";"2017-07-05T05:29:25.711Z";"test-1";52.1;944;0.17;0.12;0.15
"d5b361384be30d85ac4903d6ed6f140d";"2017-07-05T05:29:20.128Z";"test-1";52.1;944;0.17;0.13;0.15
"62cd7bf41dd033e2749f659cf9d311a4";"2017-07-05T05:29:14.619Z";"test-1";52.1;944;0.17;0.14;0.15
